observation_id,observed_at,location_id,location_name,district,latitude,longitude,vehicle_type,speed_kmh,direction,sensor_id
OBS-0000818,2026-03-05 23:17:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,35.4,S,CAM-01-1
OBS-0000819,2026-01-31 22:45:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,36.5,E,CAM-06-2
OBS-0000820,2026-02-12 22:42:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,49.2,E,CAM-01-3
OBS-0000821,2026-03-06 22:51:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,truck,35.0,W,CAM-06-1
OBS-0000822,2026-01-19 02:44:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,39.2,E,CAM-06-2
OBS-0000823,2026-01-08 04:32:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,40.8,N,CAM-03-1
OBS-0000824,2026-03-22 11:30:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,24.6,S,CAM-01-2
OBS-0000825,2026-01-05 07:42:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,4.0,E,CAM-04-1
OBS-0000826,2026-01-23 20:13:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,32.1,W,CAM-04-1
OBS-0000827,2026-01-12 12:52:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,45.7,S,CAM-05-1
OBS-0000828,2026-02-14 15:47:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,25.3,N,CAM-05-1
OBS-0000829,2026-02-24 04:08:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,37.0,N,CAM-01-2
OBS-0000830,2026-02-14 13:18:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,33.5,W,CAM-03-3
OBS-0000831,2026-03-23 13:23:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,29.2,W,CAM-05-2
OBS-0000832,2026-02-16 19:33:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,26.4,W,CAM-04-2
OBS-0000833,2026-03-15 03:09:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,truck,35.8,S,CAM-06-2
OBS-0000834,2026-03-16 05:25:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,45.4,W,CAM-05-3
OBS-0000835,2026-03-07 22:48:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,bus,28.5,E,CAM-02-1
OBS-0000836,2026-03-26 18:00:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,26.6,W,CAM-04-2
OBS-0000837,2026-01-16 17:29:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,bus,25.9,S,CAM-04-3
OBS-0000838,2026-03-26 22:55:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,45.4,W,CAM-04-2
OBS-0000839,2026-01-19 13:54:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,24.8,S,CAM-03-3
OBS-0000840,2026-01-04 15:07:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,37.0,S,CAM-02-3
OBS-0000841,2026-02-10 04:01:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,27.3,W,CAM-01-1
OBS-0000842,2026-02-27 22:23:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,truck,34.3,S,CAM-03-2
OBS-0000843,2026-03-28 19:41:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,truck,7.9,E,CAM-04-1
OBS-0000844,2026-01-24 14:12:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,truck,35.0,W,CAM-01-2
OBS-0000845,2026-01-04 23:33:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,13.2,W,CAM-02-3
OBS-0000846,2026-01-09 22:21:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,21.1,S,CAM-03-3
OBS-0000847,2026-01-09 05:23:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,31.7,E,CAM-03-2
OBS-0000848,2026-01-22 10:43:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,37.9,S,CAM-05-1
OBS-0000849,2026-01-02 04:47:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,47.4,S,CAM-05-2
OBS-0000850,2026-03-20 02:42:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,40.8,E,CAM-01-1
OBS-0000851,2026-01-03 11:19:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,38.8,W,CAM-06-2
OBS-0000852,2026-01-12 08:23:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,21.6,E,CAM-02-1
OBS-0000853,2026-03-28 03:02:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,truck,33.8,S,CAM-04-3
OBS-0000854,2026-01-10 17:21:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,31.3,N,CAM-02-2
OBS-0000855,2026-03-26 17:28:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,6.4,W,CAM-05-2
OBS-0000856,2026-01-04 08:34:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,16.5,W,CAM-02-2
OBS-0000857,2026-02-12 11:27:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,34.6,E,CAM-04-3
OBS-0000858,2026-02-08 12:54:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,30.2,W,CAM-01-2
OBS-0000859,2026-01-07 12:06:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,45.6,W,CAM-06-1
OBS-0000860,2026-03-07 21:51:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,38.7,N,CAM-06-2
OBS-0000861,2026-03-02 12:02:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,46.4,E,CAM-03-2
OBS-0000862,2026-03-11 06:37:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,45.5,W,CAM-03-3
OBS-0000863,2026-01-12 22:53:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,bus,44.3,W,CAM-03-2
OBS-0000864,2026-03-08 22:50:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,42.8,S,CAM-04-3
OBS-0000865,2026-01-24 09:15:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,23.0,S,CAM-05-2
OBS-0000866,2026-03-20 00:14:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,39.7,N,CAM-03-3
OBS-0000867,2026-01-12 04:22:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,33.4,S,CAM-01-2
OBS-0000868,2026-02-10 11:17:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,34.8,E,CAM-01-2
OBS-0000869,2026-01-09 02:54:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,41.5,S,CAM-02-1
OBS-0000870,2026-03-29 12:56:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,42.2,N,CAM-02-3
OBS-0000871,2026-03-11 10:45:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,30.1,E,CAM-04-1
OBS-0000872,2026-02-19 04:46:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,38.4,E,CAM-01-3
OBS-0000873,2026-01-03 00:00:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,42.4,E,CAM-04-1
OBS-0000874,2026-03-01 03:56:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,24.9,S,CAM-01-3
OBS-0000875,2026-03-08 20:11:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,14.2,W,CAM-02-2
OBS-0000876,2026-02-09 04:04:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,28.6,N,CAM-04-2
OBS-0000877,2026-03-30 16:05:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,19.8,W,CAM-01-3
OBS-0000878,2026-01-12 09:30:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,17.3,W,CAM-06-3
OBS-0000879,2026-01-05 12:32:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,33.7,E,CAM-01-2
OBS-0000880,2026-02-15 14:28:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,37.2,E,CAM-01-3
OBS-0000881,2026-03-12 19:41:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,16.5,E,CAM-03-1
OBS-0000882,2026-02-11 07:48:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,15.8,S,CAM-06-2
OBS-0000883,2026-03-29 06:13:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,36.0,S,CAM-01-1
OBS-0000884,2026-03-25 04:56:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,38.2,N,CAM-01-2
OBS-0000885,2026-01-23 22:51:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,29.3,N,CAM-04-1
OBS-0000886,2026-01-26 22:03:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,30.8,W,CAM-05-1
OBS-0000887,2026-03-26 03:37:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,47.8,S,CAM-05-1
OBS-0000888,2026-03-09 12:27:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,35.9,S,CAM-03-2
OBS-0000889,2026-03-10 08:35:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,7.1,S,CAM-03-3
OBS-0000890,2026-01-27 20:27:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,37.4,E,CAM-05-3
OBS-0000891,2026-02-11 06:55:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,42.3,S,CAM-04-3
OBS-0000892,2026-01-05 05:07:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,29.8,S,CAM-03-2
OBS-0000893,2026-01-06 17:31:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,32.7,N,CAM-06-3
OBS-0000894,2026-03-07 21:39:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,truck,25.6,E,CAM-01-3
OBS-0000895,2026-02-15 02:05:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,31.4,E,CAM-05-3
OBS-0000896,2026-01-04 21:33:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,32.8,S,CAM-04-2
OBS-0000897,2026-02-12 11:39:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,34.8,N,CAM-02-1
OBS-0000898,2026-03-04 00:48:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,33.9,E,CAM-04-2
OBS-0000899,2026-03-27 06:06:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,29.0,E,CAM-05-1
OBS-0000900,2026-01-24 05:10:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,truck,44.7,S,CAM-03-1
OBS-0000901,2026-01-18 12:02:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,47.4,S,CAM-02-3
OBS-0000902,2026-01-17 01:19:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,37.0,W,CAM-02-3
OBS-0000903,2026-02-10 18:47:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,30.5,S,CAM-05-2
OBS-0000904,2026-03-05 14:27:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,34.7,S,CAM-05-1
OBS-0000905,2026-02-02 14:34:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,42.4,W,CAM-06-2
OBS-0000906,2026-02-27 19:28:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,23.4,E,CAM-04-3
OBS-0000907,2026-03-31 20:58:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,34.1,N,CAM-01-2
OBS-0000908,2026-02-26 10:44:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,45.2,W,CAM-05-2
OBS-0000909,2026-02-11 06:55:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,27.3,E,CAM-04-3
OBS-0000910,2026-01-26 10:19:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,32.2,N,CAM-04-3
OBS-0000911,2026-03-23 11:56:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,40.0,S,CAM-01-1
OBS-0000912,2026-01-26 19:42:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,22.1,N,CAM-01-2
OBS-0000913,2026-03-15 11:37:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,42.9,N,CAM-06-3
OBS-0000914,2026-03-05 15:33:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,44.4,W,CAM-04-3
OBS-0000915,2026-01-08 10:23:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,36.5,W,CAM-06-3
OBS-0000916,2026-02-13 09:49:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,19.6,E,CAM-03-2
OBS-0000917,2026-03-23 04:00:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,34.5,W,CAM-05-1
OBS-0000918,2026-03-07 20:12:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,35.4,N,CAM-05-3
OBS-0000919,2026-01-27 20:23:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,41.8,W,CAM-06-1
OBS-0000920,2026-01-05 02:30:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,44.7,W,CAM-03-1
OBS-0000921,2026-01-13 08:55:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,27.2,E,CAM-04-2
OBS-0000922,2026-03-12 18:33:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,27.7,S,CAM-01-1
OBS-0000923,2026-01-11 09:15:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,26.8,S,CAM-06-3
OBS-0000924,2026-03-29 03:31:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,truck,24.1,N,CAM-05-1
OBS-0000925,2026-01-31 20:33:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,13.9,E,CAM-02-1
OBS-0000926,2026-03-02 18:39:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,18.1,E,CAM-06-2
OBS-0000927,2026-02-24 17:31:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,17.6,N,CAM-02-3
OBS-0000928,2026-03-19 16:24:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,16.8,W,CAM-02-3
OBS-0000929,2026-03-08 14:48:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,34.3,S,CAM-06-3
OBS-0000930,2026-02-02 05:14:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,46.1,E,CAM-03-3
OBS-0000931,2026-03-15 22:49:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,truck,25.5,E,CAM-03-2
OBS-0000932,2026-03-14 19:59:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,21.2,W,CAM-03-3
OBS-0000933,2026-03-05 22:01:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,34.5,S,CAM-02-1
OBS-0000934,2026-03-19 22:04:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,40.5,E,CAM-03-3
OBS-0000935,2026-01-22 13:11:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,bus,37.7,W,CAM-03-1
OBS-0000936,2026-01-09 03:15:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,37.4,S,CAM-02-3
OBS-0000937,2026-01-11 06:53:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,43.2,W,CAM-06-3
OBS-0000938,2026-02-21 15:17:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,33.6,N,CAM-05-1
OBS-0000939,2026-02-07 10:18:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,18.1,S,CAM-05-2
OBS-0000940,2026-03-11 23:58:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,30.7,E,CAM-01-1
OBS-0000941,2026-01-06 00:13:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,52.8,E,CAM-03-3
OBS-0000942,2026-01-22 22:43:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,47.1,N,CAM-05-3
OBS-0000943,2026-02-03 22:50:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,46.0,E,CAM-06-2
OBS-0000944,2026-03-27 06:15:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,36.9,N,CAM-06-3
OBS-0000945,2026-01-30 00:54:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,33.3,S,CAM-03-1
OBS-0000946,2026-02-02 04:00:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,45.8,S,CAM-03-2
OBS-0000947,2026-02-28 08:20:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,19.5,W,CAM-01-2
OBS-0000948,2026-03-13 21:46:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,30.2,S,CAM-02-1
OBS-0000949,2026-02-05 13:46:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,23.0,S,CAM-03-1
OBS-0000950,2026-01-03 06:37:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,36.3,S,CAM-05-2
OBS-0000951,2026-02-12 05:53:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,34.3,E,CAM-01-3
OBS-0000952,2026-01-10 06:01:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,28.4,E,CAM-04-2
OBS-0000953,2026-02-13 09:38:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,30.5,W,CAM-04-1
OBS-0000954,2026-03-06 21:49:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,34.3,S,CAM-06-3
OBS-0000955,2026-01-11 16:45:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,19.0,N,CAM-06-2
OBS-0000956,2026-02-20 05:13:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,37.9,S,CAM-02-2
OBS-0000957,2026-01-20 19:12:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,6.0,E,CAM-06-1
OBS-0000958,2026-01-20 19:42:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,29.1,E,CAM-06-2
OBS-0000959,2026-02-12 15:36:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,36.5,S,CAM-01-2
OBS-0000960,2026-02-23 12:05:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,31.5,S,CAM-05-2
OBS-0000961,2026-02-26 18:52:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,34.9,S,CAM-05-1
OBS-0000962,2026-01-10 13:50:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,30.7,W,CAM-06-3
OBS-0000963,2026-03-28 18:32:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,13.4,W,CAM-06-1
OBS-0000964,2026-03-24 10:50:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,bus,29.6,W,CAM-04-1
OBS-0000965,2026-01-20 17:09:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,23.9,N,CAM-01-3
OBS-0000966,2026-02-13 07:26:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,8.0,N,CAM-01-1
OBS-0000967,2026-03-14 17:58:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,24.2,W,CAM-06-1
OBS-0000968,2026-02-26 08:52:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,22.4,S,CAM-01-1
OBS-0000969,2026-03-10 08:45:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,truck,19.9,S,CAM-02-2
OBS-0000970,2026-01-25 11:20:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,truck,30.9,W,CAM-03-1
OBS-0000971,2026-01-07 15:37:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,28.4,W,CAM-04-1
OBS-0000972,2026-01-05 23:33:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,34.4,W,CAM-06-2
OBS-0000973,2026-02-22 20:37:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,36.7,N,CAM-03-1
OBS-0000974,2026-01-08 06:58:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,32.8,N,CAM-05-3
OBS-0000975,2026-02-14 13:55:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,37.9,E,CAM-06-1
OBS-0000976,2026-01-24 11:20:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,38.3,N,CAM-06-3
OBS-0000977,2026-03-04 09:35:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,bus,34.0,E,CAM-02-2
OBS-0000978,2026-02-26 03:12:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,30.8,S,CAM-04-2
OBS-0000979,2026-02-18 12:41:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,29.2,E,CAM-03-2
OBS-0000980,2026-03-03 17:45:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,13.6,N,CAM-01-3
OBS-0000981,2026-03-29 09:05:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,17.2,W,CAM-04-1
OBS-0000982,2026-03-06 14:04:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,38.9,W,CAM-01-1
OBS-0000983,2026-02-05 19:33:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,41.5,W,CAM-05-2
OBS-0000984,2026-03-09 17:40:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,33.7,W,CAM-05-1
OBS-0000985,2026-01-02 04:51:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,33.3,E,CAM-04-3
OBS-0000986,2026-02-25 03:42:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,48.9,N,CAM-06-3
OBS-0000987,2026-01-31 19:13:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,27.6,W,CAM-02-2
OBS-0000988,2026-02-08 16:34:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,35.3,E,CAM-02-1
OBS-0000989,2026-03-17 07:42:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,22.2,E,CAM-01-3
OBS-0000990,2026-02-23 02:57:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,34.8,N,CAM-02-3
OBS-0000991,2026-03-01 09:42:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,18.8,N,CAM-03-2
OBS-0000992,2026-02-11 07:14:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,28.7,N,CAM-05-3
OBS-0000993,2026-01-19 00:30:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,36.9,S,CAM-03-1
OBS-0000994,2026-02-16 16:20:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,29.0,S,CAM-05-2
OBS-0000995,2026-03-10 21:28:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,39.8,S,CAM-04-2
OBS-0000996,2026-03-13 19:12:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,25.7,N,CAM-02-2
OBS-0000997,2026-03-16 18:01:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,15.6,W,CAM-02-1
OBS-0000998,2026-03-08 23:04:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,32.8,E,CAM-03-1
OBS-0000999,2026-02-17 06:15:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,31.0,N,CAM-01-1
OBS-0001000,2026-02-07 07:05:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,16.5,S,CAM-01-1
OBS-0001001,2026-03-12 14:37:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,29.6,N,CAM-05-1
OBS-0001002,2026-02-15 09:14:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,24.3,W,CAM-04-2
OBS-0001003,2026-01-11 18:28:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,2.0,E,CAM-01-2
OBS-0001004,2026-01-24 09:15:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,13.3,E,CAM-01-1
OBS-0001005,2026-01-07 00:08:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,38.0,E,CAM-05-3
OBS-0001006,2026-03-15 20:10:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,39.8,N,CAM-01-3
OBS-0001007,2026-01-14 13:15:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,bus,39.2,S,CAM-04-2
OBS-0001008,2026-03-12 03:57:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,36.7,W,CAM-02-3
OBS-0001009,2026-01-05 08:33:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,25.2,E,CAM-02-2
OBS-0001010,2026-02-23 04:57:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,33.4,E,CAM-03-3
OBS-0001011,2026-02-16 13:07:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,51.8,W,CAM-02-2
OBS-0001012,2026-03-16 15:36:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,31.7,N,CAM-02-2
OBS-0001013,2026-03-21 10:33:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,26.9,N,CAM-02-1
OBS-0001014,2026-03-01 11:07:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,29.9,N,CAM-05-2
OBS-0001015,2026-02-12 15:08:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,34.0,N,CAM-01-1
OBS-0001016,2026-01-20 14:29:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,36.2,S,CAM-06-2
OBS-0001017,2026-03-09 19:18:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,bus,17.8,W,CAM-02-2
